input_value,output_value
-0.7853981633974483,1.1900711333823644
-0.7822565707438585,1.1820379949640896
-0.7791149780902686,1.1740516240005725
-0.7759733854366789,1.170075640021151
-0.7728317927830891,1.162157432662521
-0.7696902001294993,1.1542834207796846
-0.7665486074759095,1.1464526648174154
-0.7634070148223198,1.1386642713809798
-0.7602654221687299,1.134785693330901
-0.7571238295151401,1.127059262495386
-0.7539822368615503,1.119373144246896
-0.7508406442079606,1.111726585406172
-0.7476990515543708,1.1041188675564195
-0.744557458900781,1.1003293584950025
-0.7414158662471911,1.092778626126762
-0.7382742735936014,1.0852650776748587
-0.7351326809400116,1.0777881011448627
-0.7319910882864218,1.0703471111299474
-0.728849495632832,1.0666399350263565
-0.7257079029792421,1.059251881658036
-0.7225663103256524,1.051898458056137
-0.7194247176720626,1.0445791607497328
-0.7162831250184728,1.0372935068699594
-0.7131415323648831,1.0336631506778606
-0.7099999397112933,1.0264270989213913
-0.7068583470577035,1.0192235664677924
-0.7037167544041136,1.012052134293144
-0.7005751617505238,1.0049123995148719
-0.6974335690969341,1.0013542969558884
-0.6942919764433443,0.994261386139637
-0.6911503837897545,0.987199230787831
-0.6880087911361646,0.9801674782750449
-0.6848671984825749,0.9731657887381978
-0.6817256058289851,0.9696761147123363
-0.6785840131753953,0.9627189087648995
-0.6754424205218055,0.9557909678993368
-0.6723008278682158,0.948891992154822
-0.669159235214626,0.9420216917446879
-0.6660176425610361,0.9385972068921482
-0.6628760499074463,0.9317693971866934
-0.6597344572538566,0.9249695797014393
-0.6565928646002668,0.9181974965631118
-0.653451271946677,0.9114528980619147
-0.6503096792930871,0.9080908296533193
-0.6471680866394973,0.9013870068227484
-0.6440264939859076,0.8947100776057385
-0.6408849013323178,0.8880598179767539
-0.637743308678728,0.8814360104991794
-0.6346017160251383,0.8781339600951639
-0.6314601233715484,0.8715494368248966
-0.6283185307179586,0.864990848997878
-0.6251769380643688,0.8584579999599298
-0.622035345410779,0.851950698400753
-0.6188937527571893,0.848706569543545
-0.6157521601035995,0.8422372416017299
-0.6126105674500096,0.8357930047031777
-0.6094689747964198,0.8293736844323172
-0.6063273821428301,0.8229791107280817
-0.6031857894892403,0.8197910518372542
-0.6000441968356505,0.8134332881735028
-0.5969026041820606,0.8070998637379974
-0.5937610115284708,0.80079062225961
-0.5906194188748811,0.7945054110279395
-0.5874778262212913,0.791371769967996
-0.5843362335677015,0.7851223251863987
-0.5811946409141118,0.7788965434629523
-0.578053048260522,0.7726942833839279
-0.5749114556069321,0.7665154064592471
-0.5717698629533423,0.7634346941695643
-0.5686282702997525,0.7572906383945369
-0.5654866776461628,0.7511696315311285
-0.562345084992573,0.7450715443754384
-0.5592034923389831,0.7389962501297207
-0.5560618996853934,0.7359671113567561
-0.5529203070318036,0.7299257737474383
-0.5497787143782138,0.7239069219315906
-0.546637121724624,0.7179104367697094
-0.5434955290710342,0.7119362011093826
-0.5403539364174443,0.7089573907561287
-0.5372123437638546,0.7030163138361374
-0.5340707511102648,0.6970972017053562
-0.5309291584566751,0.6911999435470673
-0.5277875658030853,0.6853244301919983
-0.5246459731494955,0.6823947941340703
-0.5215043804959056,0.6765516967311517
-0.5183627878423158,0.670730077983666
-0.515221195188726,0.6649298339805606
-0.5120796025351362,0.6591508621811337
-0.5089380098815465,0.6562693216745042
-0.5057964172279567,0.6505220687792087
-0.5026548245743669,0.6447958373756288
-0.49951323192077707,0.6390905293041366
-0.4963716392671873,0.633406047547642
-0.4932300466135975,0.6305715865215294
-0.4900884539600077,0.6249181647233792
-0.4869468613064179,0.6192853314133493
-0.48380526865282814,0.6136729932394203
-0.4806636759992383,0.6080810578079502
-0.47752208334564855,0.6052927125004584
-0.47438049069205873,0.5997312099522513
-0.47123889803846897,0.5941898831211679
-0.46809730538487915,0.5886686426941882
-0.4649557127312894,0.5831674001645516
-0.46181412007769956,0.580424250666982
-0.4586725274241098,0.5749528407299116
-0.45553093477052,0.5695012107680851
-0.4523893421169302,0.5640692748787659
-0.4492477494633404,0.558656947843821
-0.4461061568097506,0.5559581111971635
-0.4429645641561608,0.5505750390980639
-0.439822971502571,0.5452113656479276
-0.4366813788489812,0.5398670078426783
-0.4335397861953914,0.5345418832630369
-0.43039819354180164,0.5318865078322405
-0.4272566008882118,0.5265900797859964
-0.42411500823462206,0.5213126813491133
-0.42097341558103224,0.5160542320012081
-0.4178318229274425,0.5108146517240851
-0.41469023027385266,0.5082019126151519
-0.4115486376202629,0.5029904869738145
-0.40840704496667307,0.49779773245920345
-0.4052654523130833,0.49262357069567164
-0.4021238596594935,0.48746792374503317
-0.3989822670059037,0.48489701908508104
-0.3958406743523139,0.47976899914589777
-0.39269908169872414,0.47465930100567527
-0.3895574890451343,0.4695678481615153
-0.38641589639154456,0.46449456449372767
-0.38327430373795474,0.461964712416357
-0.3801327110843649,0.45691854060459647
-0.37699111843077515,0.45189034928783073
-0.37384952577718533,0.4468800636137666
-0.37070793312359557,0.44188760907296426
-0.36756634047000575,0.4393980452845051
-0.364424747816416,0.4344321984653951
-0.36128315516282616,0.42948399794765707
-0.3581415625092364,0.42455337035624663
-0.3549999698556466,0.4196402426235326
-0.3518583772020568,0.4171902184527906
-0.348716784548467,0.41230320416338917
-0.34557519189487723,0.4074335083676985
-0.3424335992412874,0.40258105902591645
-0.33929200658769765,0.39774578438026315
-0.33615041393410783,0.3953345652189689
-0.33300882128051806,0.39052491866910083
-0.32986722862692824,0.38573226861373616
-0.3267256359733385,0.38095654423735076
-0.32358404331974866,0.37619767498461165
-0.3204424506661589,0.3738245390516987
-0.3173008580125691,0.3690908207538455
-0.31415926535897926,0.3643737823017903
-0.3110176727053895,0.3596733540198189
-0.30787608005179967,0.3549894664747076
-0.3047344873982099,0.3526537038464541
-0.3015928947446201,0.3479944977452796
-0.2984513020910303,0.34335165984298277
-0.2953097094374405,0.3387251215337777
-0.29216811678385074,0.3341148144438581
-0.2890265241302609,0.33181572630212725
-0.28588493147667116,0.327229638339052
-0.28274333882308134,0.3226596116522535
-0.2796017461694915,0.3181055786585206
-0.2764601535159018,0.313567471994502
-0.273318560862312,0.31130437004483563
-0.27017696820872217,0.306790027047958
-0.26703537555513235,0.3022914429273859
-0.26389378290154264,0.2978085510815925
-0.2607521902479528,0.29334128512193114
-0.257610597594363,0.29111349116156343
-0.2544690049407732,0.28666954001850814
-0.25132741228718347,0.2822410497204616
-0.24818581963359365,0.2778279546191756
-0.24504422698000383,0.2734301892757285
-0.241902634326414,0.27123703486999257
-0.2387610416728242,0.2668621419198076
-0.23561944901923448,0.2625024160408198
-0.23247785636564466,0.25815779251848975
-0.22933626371205484,0.2538282068453107
-0.22619467105846502,0.2516690330993663
-0.22305307840487532,0.2473618836972803
-0.2199114857512855,0.24306961177221256
-0.21676989309769568,0.23879215353104127
-0.21362830044410586,0.23452944538738213
-0.21048670779051615,0.23240360278591
-0.20734511513692633,0.22816290100350328
-0.2042035224833365,0.223936791235363
-0.2010619298297467,0.21972521060278374
-0.19792033717615698,0.21552809642923754
-0.19477874452256716,0.21343494473334834
-0.19163715186897734,0.2092594132181133
-0.18849555921538752,0.2050981923100695
-0.1853539665617978,0.2009512200853927
-0.182212373908208,0.19681843477432714
-0.17907078125461817,0.19475734296404892
-0.17592918860102835,0.19064572268173413
-0.17278759594743853,0.1865481357432454
-0.16964600329384882,0.1824645211167705
-0.166504410640259,0.1783948179419556
-0.16336281798666918,0.17636516418529674
-0.16022122533307936,0.1723162145344923
-0.15707963267948966,0.16828102504187298
-0.15393804002589984,0.1642595355725398
-0.15079644737231002,0.16025168617340643
-0.1476548547187202,0.15825285781932502
-0.1445132620651305,0.15426535656682563
-0.14137166941154067,0.15029134636733998
-0.13823007675795085,0.1463307679877937
-0.13508848410436103,0.14238356238271677
-0.13194689145077132,0.14041495597447018
-0.1288052987971815,0.13648769927484186
-0.12566370614359168,0.13257366861339073
-0.12252211349000186,0.1286728056624366
-0.11938052083641215,0.12478505228800234
-0.11623892818282233,0.1228460735801712
-0.11309733552923251,0.11897787601850132
-0.10995574287564269,0.11512264358039279
-0.10681415022205287,0.11128031884810724
-0.10367255756846316,0.10745084459957654
-0.10053096491487334,0.10554090858145977
-0.09738937226128352,0.10173060322146038
-0.0942477796076937,0.09793300618257503
-0.091106186954104,0.09414806097006563
-0.08796459430051418,0.09037571126529959
-0.08482300164692436,0.08849424218802766
-0.08168140899333454,0.0847406806263046
-0.07853981633974483,0.08099957470003037
-0.07539822368615501,0.07727086883205726
-0.07225663103256519,0.07355450762502397
-0.06911503837897537,0.07170093902257724
-0.06597344572538566,0.06800299141501631
-0.06283185307179584,0.06431725090485982
-0.05969026041820602,0.060643662812922716
-0.0565486677646162,0.05698217267272739
-0.05340707511102649,0.055155947371986244
-0.05026548245743667,0.051512502489157376
-0.04712388980384685,0.04788102029158052
-0.04398229715025703,0.044261447026935456
-0.04084070449666721,0.040653729147980835
-0.037699111843077504,0.03885429930157673
-0.034557519189487684,0.03526426454745065
-0.031415926535897865,0.03168595220769501
-0.028274333882308045,0.028119309451314096
-0.025132741228718336,0.024564283657348866
-0.021991148575128516,0.02279111072181898
-0.018849555921538697,0.019253412135631563
-0.015707963267948877,0.015727199830130746
-0.012566370614359168,0.012212421894058391
-0.009424777960769348,0.00870902663727215
-0.0062831853071795285,0.006961581398405514
-0.0031415926535897087,0.0034751636328145775
0.0,0.0
0.0031415926535898198,-0.003463961295214091
0.0062831853071796395,-0.006916768951868768
0.00942477796076946,-0.008639006404800753
0.012566370614359168,-0.01207518007988373
0.015707963267948988,-0.015500327326980923
0.018849555921538808,-0.01891449695843761
0.021991148575128627,-0.022317741382781087
0.025132741228718447,-0.024015281696686763
0.028274333882308156,-0.02740222947742854
0.031415926535897976,-0.030778374580843426
0.034557519189487795,-0.03414376616788051
0.037699111843077615,-0.03749845321463319
0.040840704496667324,-0.03917179777575264
0.043982297150257144,-0.04251051935904204
0.04712388980384696,-0.04583865791818198
0.05026548245743678,-0.04915626171090359
0.05340707511102649,-0.05246337879313501
0.05654866776461631,-0.05411301978056571
0.05969026041820613,-0.05740449646442869
0.06283185307179595,-0.060685605700967926
0.06597344572538566,-0.06395639484111637
0.06911503837897548,-0.06721691104774319
0.0722566310325653,-0.0688433314836292
0.07539822368615512,-0.07208852626083129
0.07853981633974483,-0.07532356512331972
0.08168140899333465,-0.07854849452157797
0.08482300164692447,-0.08176336071564538
0.08796459430051429,-0.08336703451040961
0.09110618695410411,-0.08656689220400704
0.09424777960769382,-0.08975680147846266
0.09738937226128364,-0.09293680790826286
0.10053096491487346,-0.09610695686012516
0.10367255756846327,-0.09768834890338152
0.10681415022205298,-0.10084379627945328
0.1099557428756428,-0.1039894987518224
0.11309733552923262,-0.10712550100708818
0.11623892818282244,-0.11025184753946071
0.11938052083641215,-0.11181141375089076
0.12252211349000197,-0.11492335968405776
0.1256637061435918,-0.11802576027870604
0.1288052987971816,-0.12111865934168264
0.13194689145077132,-0.12420210049280822
0.13508848410436114,-0.12574028793114422
0.13823007675795096,-0.12880962357795767
0.14137166941154078,-0.13186960952663718
0.1445132620651305,-0.1349202887220171
0.1476548547187203,-0.13796170392256002
0.15079644737231013,-0.13947895083473139
0.15393804002589995,-0.1425065497921496
0.15707963267948977,-0.14552499082326964
0.16022122533307948,-0.14853431601702738
0.1633628179866693,-0.1515345672779871
0.16650441064025912,-0.153031303228226
0.16964600329384893,-0.156018021744174
0.17278759594743864,-0.15899577027826428
0.17592918860102846,-0.16196459007210873
0.17907078125461828,-0.16492452218755993
0.1822123739082081,-0.1664011681480897
0.1853539665617978,-0.16934784532173008
0.18849555921538763,-0.17228573667692793
0.19163715186897745,-0.1752148826162383
0.19477874452256727,-0.1781353233718459
0.19792033717615698,-0.1795922918278272
0.2010619298297468,-0.18249974982365202
0.20420352248333662,-0.1853986024317873
0.20734511513692644,-0.18828888922815157
0.21048670779051615,-0.19117064962320107
0.21362830044410597,-0.19260834468710453
0.2167698930976958,-0.19547738895913902
0.2199114857512856,-0.19833800459394624
0.22305307840487543,-0.2011902303489519
0.22619467105846525,-0.20403410482731754
0.22933626371205507,-0.2054529223519017
0.23247785636564466,-0.20828434187523204
0.23561944901923448,-0.2111075058831844
0.2387610416728243,-0.21392245232647333
0.24190263432641412,-0.21672921901123843
0.24504422698000394,-0.21812954671118057
0.24818581963359376,-0.22092411422082936
0.2513274122871836,-0.2237105957633414
0.2544690049407734,-0.2264890284924821
0.257610597594363,-0.22925944943009657
0.2607521902479528,-0.23064166699938493
0.26389378290154264,-0.23340013928841064
0.26703537555513246,-0.2361506915864542
0.2701769682087223,-0.23889336031460573
0.2733185608623121,-0.24162818172174205
0.2764601535159019,-0.24299266096149363
0.27960174616949174,-0.2457157789848683
0.28274333882308134,-0.24843113956975849
0.28588493147667116,-0.25113877837453646
0.289026524130261,-0.2538387308892931
0.2921681167838508,-0.2551858358328962
0.2953097094374406,-0.257874325092037
0.29845130209103043,-0.2605552160568463
0.30159289474462025,-0.2632285436360897
0.3047344873982101,-0.2658943425727198
0.3078760800517999,-0.26722442961237913
0.3110176727053895,-0.2698790003695626
0.3141592653589793,-0.2725261286250591
0.31730085801256913,-0.27516584854996573
0.32044245066615895,-0.2777981941530161
0.32358404331974877,-0.27911161216745217
0.3267256359733386,-0.28173295970175705
0.3298672286269284,-0.28434701723106137
0.33300882128051823,-0.2869538182021083
0.33615041393410783,-0.28955339590215523
0.33929200658769765,-0.29085048638449784
0.34243359924128747,-0.29343929124464285
0.3455751918948773,-0.2960209553584354
0.3487167845484671,-0.2985955114602481
0.3518583772020569,-0.30116299212789155
0.35499996985564675,-0.30244408931178945
0.35814156250923657,-0.30500101757097564
0.3612831551628264,-0.307550951159409
0.364424747816416,-0.3100939221117267
0.3675663404700058,-0.3126299623086135
0.3707079331235956,-0.3138953932945787
0.37384952577718544,-0.3164210967996377
0.37699111843077526,-0.3189399485822175
0.3801327110843651,-0.3214519799883684
0.3832743037379549,-0.3239572222143128
0.3864158963915447,-0.32520730709196854
0.3895574890451343,-0.3277024237096553
0.39269908169872414,-0.3301908284783721
0.39584067435231396,-0.33267255206897683
0.3989822670059038,-0.3351476250033132
0.4021238596594936,-0.33638267697195
0.4052654523130834,-0.33884783082743386
0.40840704496667324,-0.3413064096851519
0.41154863762026306,-0.3437584435516481
0.41469023027385266,-0.34620396228648076
0.4178318229274425,-0.347424287770985
0.4209734155810323,-0.3498600894775423
0.4241150082346221,-0.35228945006577206
0.42725660088821193,-0.35471239888818573
0.43039819354180175,-0.35712896515273496
0.4335397861953916,-0.358334863914088
0.4366813788489814,-0.3607419107938492
0.4398229715025712,-0.3631426475100392
0.4429645641561608,-0.3655371027704799
0.44610615680975063,-0.3679253051420268
0.44924774946334045,-0.36911707038269803
0.45238934211693027,-0.3714959466738623
0.4555309347705201,-0.3738686408745737
0.4586725274241099,-0.3762351810586946
0.46181412007769973,-0.37859559516013963
0.46495571273128955,-0.3797735136209264
0.46809730538487915,-0.38212479066855565
0.47123889803846897,-0.38447001085797705
0.4743804906920588,-0.3868092016366784
0.4775220833456486,-0.38914239031387776
0.4806636759992384,-0.3903067423606812
0.48380526865282825,-0.39263097878817543
0.48694686130641807,-0.39494928078391833
0.4900884539600079,-0.3972616751757112
0.4932300466135977,-0.3995681886547571
0.4963716392671873,-0.40071924835573736
0.4995132319207771,-0.40301699021069837
0.5026548245743669,-0.4053089172853559
0.5057964172279568,-0.4075950557917256
0.5089380098815466,-0.4098754318081772
0.5120796025351364,-0.41101346699511243
0.5152211951887262,-0.413285247876761
0.518362787842316,-0.41555133087091
0.5215043804959056,-0.41781174158180434
0.5246459731494955,-0.42006650547816626
0.5277875658030853,-0.421191777792977
0.5309291584566751,-0.4234381189257679
0.5340707511102649,-0.42567887632416923
0.5372123437638547,-0.4279140749844128
0.5403539364174446,-0.4301437397665753
0.5434955290710344,-0.43125650468530985
0.546637121724624,-0.4334779149678205
0.5497787143782138,-0.4356938529315135
0.5529203070318036,-0.43790434296235947
0.5560618996853934,-0.4401094093105611
0.5592034923389833,-0.44120991614487526
0.5623450849925731,-0.4434068921414127
0.5654866776461629,-0.4455985044850834
0.5686282702997527,-0.4477847769489589
0.5717698629533425,-0.44996573316800426
0.5749114556069321,-0.4510542250342162
0.578053048260522,-0.4532272509010209
0.5811946409141118,-0.4553950190076055
0.5843362335677016,-0.4575575525047766
0.5874778262212914,-0.4597148744034767
0.5906194188748812,-0.4607915881557405
0.593761011528471,-0.4629411354944448
0.5969026041820609,-0.4650855281460631
0.6000441968356505,-0.4672247886260319
0.6031857894892403,-0.4693589393068578
0.6063273821428301,-0.47042410542437363
0.6094689747964199,-0.47255063303821654
0.6126105674500097,-0.4746721061489758
0.6157521601035996,-0.47678854661840564
0.6188937527571894,-0.4788999761592301
0.6220353454107792,-0.4799538185757797
0.625176938064369,-0.4820577721067627
0.6283185307179586,-0.48415676833150734
0.6314601233715484,-0.48625082843046386
0.6346017160251383,-0.4883399734282463
0.6377433086787281,-0.4893827092913794
0.6408849013323179,-0.4914645207130368
0.6440264939859077,-0.49354146890036255
0.6471680866394975,-0.49561357431666675
0.6503096792930874,-0.49768085725955924
0.653451271946677,-0.49871269660061124
0.6565928646002668,-0.5007727835231597
0.6597344572538566,-0.5028280979752955
0.6628760499074464,-0.504878659654139
0.6660176425610362,-0.5069244880787105
0.6691592352146261,-0.507945633370996
0.6723008278682159,-0.5099843981139331
0.6754424205218057,-0.5120184775979215
0.6785840131753953,-0.5140478906901951
0.6817256058289851,-0.5160726560630149
0.6848671984825749,-0.5170833016352789
0.6880087911361648,-0.5191011300021167
0.6911503837897546,-0.5211143564475638
0.6942919764433444,-0.523122998925321
0.6974335690969342,-0.5251270751721053
0.700575161750524,-0.5261274064408674
0.7037167544041139,-0.528124666108412
0.7068583470577035,-0.5301174028989282
0.7099999397112933,-0.532105633742753
0.7131415323648831,-0.5340893753240499
0.7162831250184729,-0.5350795677862177
0.7194247176720627,-0.5370566062009132
0.7225663103256525,-0.5390291959405946
0.7257079029792424,-0.5409973527675254
0.7288494956328322,-0.5429610921618258
0.7319910882864218,-0.5439413100794743
0.7351326809400116,-0.5458984517060577
0.7382742735936014,-0.5478512132958455
0.7414158662471912,-0.5497996092562198
0.7445574589007811,-0.5517436536628235
0.7476990515543709,-0.5527140483377666
0.7508406442079607,-0.5546515910456034
0.7539822368615505,-0.556584815846918
0.7571238295151403,-0.5585137355462804
0.7602654221687299,-0.5604383625501734
0.7634070148223198,-0.561399070055578
0.7665486074759096,-0.563317280366733
0.7696902001294994,-0.5652312271440829
0.7728317927830892,-0.5671409212594298
0.775973385436679,-0.5690463730997601
0.7791149780902689,-0.5699975112745221
0.7822565707438587,-0.5718966180607588
0.7853981633974483,-0.5737915062636363
